id,event,obj,page_load_time,trigger_time,user_id,device
803,6,,2022-08-30 21:26:02,2022-08-30 21:26:07.897793,,1
804,10,,2022-08-30 21:26:28,2022-08-30 21:26:35.488008,92,1
805,9,,2022-08-30 21:26:35,2022-08-30 21:26:41.958907,92,1
806,6,,2022-08-30 21:28:23,2022-08-30 21:28:25.612663,,1
807,8,,2022-08-30 21:28:26,2022-08-30 21:28:51.994515,,1
808,10,,2022-08-30 21:28:53,2022-08-30 21:29:07.745449,93,1
809,9,,2022-08-30 21:28:53,2022-08-30 21:29:41.012105,93,1
810,6,,2022-08-30 21:30:23,2022-08-30 21:30:29.031816,,1
811,8,,2022-08-30 21:30:29,2022-08-30 21:30:58.343879,,1
812,1,,2022-08-30 21:31:00,2022-08-30 21:31:10.183845,94,1
813,9,,2022-08-30 21:31:00,2022-08-30 21:31:14.077819,94,1
814,1,,2022-08-30 21:42:44,2022-08-30 21:42:54.568219,94,1
815,6,,2022-08-30 21:44:28,2022-08-30 21:44:42.801774,,1
816,6,,2022-08-30 21:45:13,2022-08-30 21:45:14.592396,,1
817,8,,2022-08-30 21:45:14,2022-08-30 21:45:41.029508,,1
818,8,,2022-08-30 21:45:29,2022-08-30 21:45:47.231495,,1
819,10,,2022-08-30 21:45:41,2022-08-30 21:45:53.629049,95,1
820,10,,2022-08-30 21:45:41,2022-08-30 21:46:01.722819,95,1
821,10,,2022-08-30 21:46:01,2022-08-30 21:46:04.670515,95,1
822,6,,2022-08-30 18:46:47,2022-08-30 21:46:53.306182,76,0
823,2,,2022-08-30 18:46:53,2022-08-30 21:47:02.832951,76,0
824,7,,2022-08-30 18:47:05,2022-08-30 21:47:10.161670,,0
825,28,,2022-08-30 18:47:10,2022-08-30 21:47:15.004821,76,0
826,21,4,2022-08-30 18:47:15,2022-08-30 21:47:22.695189,76,0
827,21,4,2022-08-30 18:47:15,2022-08-30 21:47:29.711099,76,0
828,21,4,2022-08-30 18:47:15,2022-08-30 21:47:31.614329,76,0
829,21,4,2022-08-30 18:47:15,2022-08-30 21:47:32.924398,76,0
830,20,4,2022-08-30 18:47:15,2022-08-30 21:47:37.128381,76,0
831,20,4,2022-08-30 18:47:15,2022-08-30 21:47:37.884494,76,0
832,20,4,2022-08-30 18:47:15,2022-08-30 21:47:38.560843,76,0
833,21,4,2022-08-30 18:47:15,2022-08-30 21:47:42.883030,76,0
834,21,4,2022-08-30 18:47:15,2022-08-30 21:47:43.663515,76,0
835,9,,2022-08-30 21:46:04,2022-08-30 21:48:24.538230,95,1
836,6,,2022-08-30 21:49:45,2022-08-30 21:49:46.366707,95,1
837,27,,2022-08-30 21:49:46,2022-08-30 21:49:50.372219,95,1
838,6,,2022-08-30 21:55:53,2022-08-30 21:55:54.881525,67,1
839,26,,2022-08-30 21:55:54,2022-08-30 21:55:56.431238,67,1
840,27,,2022-08-30 21:55:56,2022-08-30 21:55:58.900415,67,1
841,28,,2022-08-30 21:55:58,2022-08-30 21:56:02.437879,67,1
842,26,,2022-08-30 21:59:21,2022-08-30 21:59:28.661123,63,1
843,27,,2022-08-30 21:59:28,2022-08-30 21:59:29.942757,63,1
844,28,,2022-08-30 21:59:30,2022-08-30 21:59:30.956647,63,1
845,27,,2022-08-30 21:56:02,2022-08-30 21:59:54.792179,67,1
846,9,,2022-08-30 11:39:56,2022-08-30 22:00:03.343982,70,1
847,26,,2022-08-30 21:59:31,2022-08-30 22:00:45.304027,63,1
848,9,,2022-08-30 22:00:45,2022-08-30 22:00:46.566952,63,1
849,28,,2022-08-30 21:59:54,2022-08-30 22:01:40.263431,67,1
850,27,,2022-08-30 22:01:40,2022-08-30 22:01:47.464335,67,1
851,13,,2022-08-30 22:00:04,2022-08-30 22:16:28.537630,70,1
852,13,,2022-08-30 22:01:47,2022-08-30 22:27:40.983230,67,1
853,27,,2022-08-30 22:27:53,2022-08-30 22:27:56.332405,67,1
854,28,,2022-08-30 22:27:56,2022-08-30 22:27:57.836014,67,1
855,27,,2022-08-30 22:33:37,2022-08-30 22:33:39.583857,67,1
856,28,,2022-08-30 22:33:39,2022-08-30 22:33:39.995104,67,1
857,10,,2022-08-30 22:34:26,2022-08-30 22:34:38.582680,67,1
858,28,,2022-08-30 22:35:21,2022-08-30 22:35:22.847272,67,1
859,27,,2022-08-30 22:35:23,2022-08-30 22:35:24.847856,67,1
860,13,,2022-08-30 22:00:46,2022-08-30 22:37:27.242350,63,1
861,13,,2022-08-30 22:35:24,2022-08-30 22:37:35.620073,67,1
862,28,,2022-08-30 22:37:47,2022-08-30 22:37:50.193143,67,1
863,6,,2022-08-30 22:47:45,2022-08-30 22:47:48.110412,,0
864,6,,2022-08-30 22:47:45,2022-08-30 22:47:51.723479,,0
865,8,,2022-08-30 22:47:51,2022-08-30 22:48:11.884847,,0
866,10,,2022-08-30 22:48:12,2022-08-30 22:48:17.844192,97,0
867,26,,2022-08-30 22:48:12,2022-08-30 22:48:23.300693,97,0
868,27,,2022-08-30 22:48:23,2022-08-30 22:48:26.787282,97,0
869,1,,2022-08-30 22:48:26,2022-08-30 22:48:36.046088,97,0
870,28,,2022-08-30 22:48:26,2022-08-30 22:48:39.010253,97,0
871,7,,2022-08-30 22:50:01,2022-08-30 22:50:25.814229,,0
872,7,,2022-08-30 22:50:26,2022-08-30 22:50:33.318488,,0
873,7,,2022-08-30 22:50:45,2022-08-30 22:50:58.200465,,0
874,7,,2022-08-30 22:50:58,2022-08-30 22:51:05.019523,,0
875,8,,2022-08-30 22:51:11,2022-08-30 22:51:28.817261,,0
876,7,,2022-08-30 22:51:34,2022-08-30 22:51:39.504458,,0
877,7,,2022-08-30 22:51:39,2022-08-30 22:51:47.783664,,0
878,7,,2022-08-30 22:51:48,2022-08-30 22:51:56.969009,,0
879,13,,2022-08-30 21:29:41,2022-08-30 22:51:57.146360,93,1
880,7,,2022-08-30 22:51:57,2022-08-30 22:51:57.705462,,0
881,7,,2022-08-30 22:51:57,2022-08-30 22:52:04.491549,,0
882,6,,2022-08-30 22:52:09,2022-08-30 22:52:10.852869,,0
883,8,,2022-08-30 22:52:10,2022-08-30 22:52:34.635030,,0
884,2,,2022-08-30 22:52:35,2022-08-30 22:52:39.357757,98,0
885,6,,2022-08-30 22:52:39,2022-08-30 22:52:40.472230,,0
886,7,,2022-08-30 22:52:42,2022-08-30 22:52:48.875387,,0
887,2,,2022-08-30 22:52:49,2022-08-30 22:52:50.273941,98,0
888,7,,2022-08-30 22:52:55,2022-08-30 22:53:01.701938,,0
889,28,,2022-08-30 22:53:02,2022-08-30 22:53:09.254097,97,0
890,1,,2022-08-30 22:53:09,2022-08-30 22:54:25.975242,97,0
891,1,,2022-08-30 22:53:09,2022-08-30 22:54:26.655133,97,0
892,1,,2022-08-30 22:53:09,2022-08-30 22:54:27.134181,97,0
893,1,,2022-08-30 22:54:32,2022-08-30 22:54:34.020558,97,0
894,1,,2022-08-30 22:54:32,2022-08-30 22:54:35.502135,97,0
895,28,,2022-08-30 22:54:32,2022-08-30 22:54:36.773113,97,0
896,27,,2022-08-30 22:54:37,2022-08-30 22:54:39.573377,97,0
897,1,,2022-08-30 23:01:30,2022-08-30 23:01:34.208754,97,0
898,28,,2022-08-30 23:01:30,2022-08-30 23:01:36.954392,97,0
899,1,,2022-08-30 23:07:04,2022-08-30 23:07:08.166593,99,1
900,1,,2022-08-30 23:07:04,2022-08-30 23:07:08.754333,99,1
901,26,,2022-08-30 23:07:04,2022-08-30 23:07:16.528257,99,1
902,27,,2022-08-30 23:07:16,2022-08-30 23:07:19.136581,99,1
903,28,,2022-08-30 23:07:19,2022-08-30 23:07:20.005021,99,1
904,6,,2022-08-30 23:15:10,2022-08-30 23:15:13.549093,,1
905,8,,2022-08-30 23:15:13,2022-08-30 23:15:34.230564,,1
906,10,,2022-08-30 23:16:28,2022-08-30 23:16:31.027154,100,1
907,10,,2022-08-30 23:16:31,2022-08-30 23:16:40.186458,100,1
908,10,,2022-08-30 23:16:40,2022-08-30 23:16:41.217773,100,1
909,10,,2022-08-30 23:16:41,2022-08-30 23:16:41.721260,100,1
910,10,,2022-08-30 23:16:42,2022-08-30 23:16:43.391642,100,1
911,9,,2022-08-30 23:16:43,2022-08-30 23:16:54.990037,100,1
912,6,,2022-08-30 23:23:48,2022-08-30 23:23:50.109389,,1
913,8,,2022-08-30 23:24:33,2022-08-30 23:24:51.637082,,1
914,26,,2022-08-30 23:30:58,2022-08-30 23:31:02.038400,100,1
915,27,,2022-08-30 23:31:02,2022-08-30 23:31:05.578023,100,1
916,28,,2022-08-30 23:31:05,2022-08-30 23:31:06.937469,100,1
917,26,,2022-08-30 23:31:55,2022-08-30 23:31:56.327553,100,1
918,27,,2022-08-30 23:31:58,2022-08-30 23:32:24.815341,100,1
919,27,,2022-08-30 23:33:34,2022-08-30 23:33:35.657710,101,1
920,28,,2022-08-30 23:33:35,2022-08-30 23:33:36.598045,101,1
921,26,,2022-08-30 23:33:46,2022-08-30 23:33:57.703213,100,1
922,27,,2022-08-30 23:33:57,2022-08-30 23:34:01.046285,100,1
923,26,,2022-08-30 23:41:34,2022-08-30 23:41:36.103526,100,1
924,28,,2022-08-30 23:46:07,2022-08-30 23:46:15.723537,101,1
925,26,,2022-09-14 02:21:06,2022-08-31 00:27:18.432428,46,1
926,1,,2022-09-14 02:23:21,2022-08-31 00:29:40.639062,46,1
927,28,,2022-09-14 02:23:54,2022-08-31 00:29:48.018930,46,1
928,26,,2022-09-14 02:25:05,2022-08-31 00:30:58.795430,46,1
929,28,,2022-09-14 02:25:08,2022-08-31 01:08:01.275594,46,1
930,19,4,2022-08-30 22:08:01,2022-08-31 01:08:27.943640,46,1
931,19,4,2022-08-30 22:08:01,2022-08-31 01:08:29.991493,46,1
932,19,4,2022-08-30 22:08:01,2022-08-31 01:08:30.758676,46,1
933,7,,2022-08-30 22:08:40,2022-08-31 01:08:46.192671,,1
934,28,,2022-08-30 22:08:45,2022-08-31 01:08:49.461745,76,1
935,20,4,2022-08-30 22:08:49,2022-08-31 01:08:54.806579,76,1
936,20,4,2022-08-30 22:08:49,2022-08-31 01:09:02.107847,76,1
937,28,,2022-08-30 22:12:26,2022-08-31 01:12:32.767920,37,1
938,25,4,2022-08-30 22:12:34,2022-08-31 01:12:39.761003,37,1
939,7,,2022-08-30 22:12:44,2022-08-31 01:12:48.782517,,1
940,28,,2022-08-30 22:12:48,2022-08-31 01:12:51.191653,76,1
941,15,4,2022-08-30 22:13:21,2022-08-31 01:13:26.144486,37,1
942,15,4,2022-08-30 22:13:21,2022-08-31 01:13:27.642459,37,1
943,15,4,2022-08-30 22:13:21,2022-08-31 01:13:28.812317,37,1
944,15,4,2022-08-30 22:13:21,2022-08-31 01:13:29.364517,37,1
945,7,,2022-08-31 13:39:01,2022-08-31 01:39:01.642075,,1
946,28,,2022-08-31 13:39:05,2022-08-31 01:39:05.028312,37,1
947,28,,2022-08-31 13:39:08,2022-08-31 01:39:21.261917,37,1
948,26,,2022-08-31 13:39:25,2022-08-31 01:39:28.823373,37,1
949,27,,2022-08-31 13:39:31,2022-08-31 01:39:30.291379,37,1
950,26,,2022-08-31 13:39:32,2022-08-31 01:39:31.588964,37,1
951,26,,2022-08-31 13:39:35,2022-08-31 01:39:34.377764,37,1
952,28,,2022-08-31 13:40:40,2022-08-31 01:40:39.384747,37,1
953,7,,2022-08-30 22:40:56,2022-08-31 01:41:01.743832,,1
954,28,,2022-08-30 22:41:01,2022-08-31 01:41:04.368655,46,1
955,19,34,2022-08-31 13:40:43,2022-08-31 01:41:07.811340,37,1
956,19,34,2022-08-31 13:40:43,2022-08-31 01:41:08.541845,37,1
957,19,34,2022-08-31 13:40:43,2022-08-31 01:41:09.745234,37,1
958,25,4,2022-08-30 22:41:04,2022-08-31 01:41:12.713422,46,1
959,25,4,2022-08-30 22:41:04,2022-08-31 01:41:16.740262,46,1
960,1,,2022-08-30 22:41:04,2022-08-31 01:41:21.890999,46,1
961,1,,2022-08-30 22:41:04,2022-08-31 01:41:23.992333,46,1
962,7,,2022-08-31 13:41:30,2022-08-31 01:41:32.071728,,1
963,7,,2022-08-30 22:41:46,2022-08-31 01:41:51.100495,,1
964,28,,2022-08-30 22:41:51,2022-08-31 01:41:54.558110,46,1
965,18,4,2022-08-30 22:41:55,2022-08-31 01:42:02.742963,46,1
966,18,4,2022-08-30 22:41:55,2022-08-31 01:42:03.901474,46,1
967,16,4,2022-08-30 22:41:55,2022-08-31 01:42:05.394506,46,1
968,16,4,2022-08-30 22:41:55,2022-08-31 01:42:06.312473,46,1
969,25,4,2022-08-30 22:41:55,2022-08-31 01:42:07.612562,46,1
970,17,4,2022-08-30 22:41:55,2022-08-31 01:42:10.746412,46,1
971,16,4,2022-08-30 22:41:55,2022-08-31 01:42:14.123987,46,1
972,16,4,2022-08-30 22:41:55,2022-08-31 01:42:16.529242,46,1
973,18,4,2022-08-30 22:41:55,2022-08-31 01:42:20.606796,46,1
974,18,4,2022-08-30 22:41:55,2022-08-31 01:42:21.117336,46,1
975,7,,2022-08-30 22:42:27,2022-08-31 01:42:32.401742,,1
976,28,,2022-08-30 22:42:32,2022-08-31 01:42:33.844373,76,1
977,19,4,2022-08-30 22:42:34,2022-08-31 01:42:38.700753,76,1
978,21,4,2022-08-30 22:42:34,2022-08-31 01:42:40.698464,76,1
979,20,4,2022-08-30 22:42:34,2022-08-31 01:42:42.785831,76,1
980,20,4,2022-08-30 22:42:34,2022-08-31 01:42:43.473977,76,1
981,7,,2022-08-30 22:42:53,2022-08-31 01:42:58.553596,,1
982,28,,2022-08-30 22:42:58,2022-08-31 01:46:17.324983,46,1
983,26,,2022-08-31 13:41:41,2022-08-31 01:47:49.773454,37,1
984,27,,2022-08-31 13:47:52,2022-08-31 01:47:50.708949,37,1
985,26,,2022-08-31 13:47:53,2022-08-31 01:47:51.701735,37,1
986,28,,2022-08-31 13:47:54,2022-08-31 01:47:52.444901,37,1
987,1,,2022-08-30 22:48:06,2022-08-31 01:48:08.485975,46,1
988,1,,2022-08-31 13:50:35,2022-08-31 01:50:34.394395,37,1
989,28,,2022-08-31 13:50:35,2022-08-31 01:50:35.805555,37,1
990,26,,2022-08-31 13:50:39,2022-08-31 01:50:39.014776,37,1
991,27,,2022-08-31 13:50:42,2022-08-31 01:50:41.787449,37,1
992,13,,2022-08-31 13:50:44,2022-08-31 01:50:49.430548,37,1
993,28,,2022-08-30 23:07:05,2022-08-31 02:07:07.688891,46,1
994,6,,2022-08-31 09:21:55,2022-08-31 09:21:58.152734,,0
995,6,,2022-08-31 09:48:48,2022-08-31 09:48:55.242264,,1
996,8,,2022-08-31 09:48:55,2022-08-31 09:50:00.833825,,1
997,28,,2022-08-30 23:35:31,2022-08-31 10:16:22.618390,46,1
998,14,,2022-08-31 07:16:40,2022-08-31 10:16:45.615945,46,1
999,6,,2022-08-31 10:51:42,2022-08-31 10:51:46.640240,,0
1000,7,,2022-08-31 10:51:55,2022-08-31 10:52:06.164089,,0
1001,7,,2022-08-31 10:52:06,2022-08-31 10:52:16.293738,,0
1002,1,,2022-08-31 10:52:16,2022-08-31 10:52:22.443723,102,0
1003,1,,2022-08-31 10:52:16,2022-08-31 10:52:23.295028,102,0
1004,6,,2022-08-31 11:10:30,2022-08-31 11:10:31.130102,,1
1005,8,,2022-08-31 11:10:31,2022-08-31 11:10:47.137783,,1
1006,8,,2022-08-31 11:10:49,2022-08-31 11:11:09.405305,,1
1007,7,,2022-08-31 11:13:50,2022-08-31 11:13:58.795528,,1
1008,7,,2022-08-31 11:13:59,2022-08-31 11:14:08.835714,,1
1009,6,,2022-08-31 11:14:23,2022-08-31 11:14:26.028316,,1
1010,7,,2022-08-31 11:14:09,2022-08-31 11:15:02.129366,,1
1011,7,,2022-08-31 11:15:12,2022-08-31 11:15:18.202043,,1
1012,1,,2022-08-31 11:16:04,2022-08-31 11:16:12.326981,53,0
1013,6,,2022-08-31 11:17:21,2022-08-31 11:17:27.807299,,1
1014,6,,2022-08-31 11:18:36,2022-08-31 11:18:39.816844,83,1
1015,26,,2022-08-31 11:18:38,2022-08-31 11:18:44.859320,83,1
1016,13,,2022-08-30 21:49:50,2022-08-31 11:21:40.048592,95,1
1017,7,,2022-08-31 11:21:35,2022-08-31 11:21:48.647809,,0
1018,28,,2022-08-31 11:21:49,2022-08-31 11:21:56.347072,95,1
1019,7,,2022-08-31 11:21:48,2022-08-31 11:21:59.854786,,0
1020,7,,2022-08-31 11:22:00,2022-08-31 11:22:13.004077,,0
1021,7,,2022-08-31 11:22:14,2022-08-31 11:22:24.271545,,0
1022,7,,2022-08-31 11:22:24,2022-08-31 11:22:34.636555,,0
1023,6,,2022-08-31 11:23:00,2022-08-31 11:23:02.450801,,1
1024,7,,2022-08-31 11:22:51,2022-08-31 11:23:14.039311,,0
1025,8,,2022-08-31 11:23:02,2022-08-31 11:23:27.760635,,1
1026,7,,2022-08-31 11:23:19,2022-08-31 11:23:39.403293,,0
1027,9,,2022-08-31 11:24:24,2022-08-31 11:24:28.621382,102,0
1028,28,,2022-08-31 23:32:02,2022-08-31 11:32:04.485354,37,0
1029,27,,2022-08-31 11:32:26,2022-08-31 11:32:29.332241,99,1
1030,6,,2022-08-31 11:48:01,2022-08-31 11:48:07.093624,,1
1031,1,,2022-08-31 11:49:07,2022-08-31 11:52:32.919161,107,1
1032,1,,2022-08-31 11:49:07,2022-08-31 11:52:33.442208,107,1
1033,26,,2022-08-31 12:01:54,2022-08-31 12:02:31.584917,99,1
1034,26,,2022-08-31 12:02:31,2022-08-31 12:02:33.214089,99,1
1035,9,,2022-08-31 12:02:33,2022-08-31 12:02:37.006761,99,1
1036,27,,2022-08-31 12:02:37,2022-08-31 12:03:02.472339,99,1
1037,28,,2022-08-31 12:03:02,2022-08-31 12:03:04.194431,99,1
1038,6,,2022-08-31 12:44:20,2022-08-31 12:44:34.128866,,1
1039,8,,2022-08-31 12:44:34,2022-08-31 12:45:17.609540,,1
1040,6,,2022-08-31 12:54:49,2022-08-31 12:54:51.061686,,1
1041,8,,2022-08-31 12:54:51,2022-08-31 12:55:17.189524,,1
1042,10,,2022-08-31 12:45:18,2022-08-31 13:00:27.605055,108,1
1043,9,,2022-08-31 13:00:28,2022-08-31 13:00:32.728995,108,1
1044,9,,2022-08-31 11:23:28,2022-08-31 13:12:15.207504,106,1
1045,28,,2022-08-31 13:23:23,2022-08-31 13:23:25.718860,65,1
1046,26,,2022-08-31 13:23:27,2022-08-31 13:28:58.084973,65,1
1047,27,,2022-08-31 13:28:58,2022-08-31 13:28:59.566288,65,1
1048,26,,2022-08-31 13:28:59,2022-08-31 13:29:01.072330,65,1
1049,9,,2022-08-31 13:29:01,2022-08-31 13:29:04.659366,65,1
1050,13,,2022-08-31 13:29:04,2022-08-31 13:33:05.593644,65,1
1051,28,,2022-08-31 13:48:45,2022-08-31 13:48:48.085544,99,1
1052,28,,2022-08-31 13:49:19,2022-08-31 13:49:24.778760,99,1
1053,6,,2022-08-31 14:24:50,2022-08-31 14:24:54.719273,,1
1054,8,,2022-08-31 14:24:54,2022-08-31 14:25:13.498649,,1
1055,28,,2022-08-31 14:25:13,2022-08-31 14:26:03.528730,110,1
1056,27,,2022-08-31 14:28:28,2022-08-31 14:35:58.420294,110,1
1057,6,,2022-08-31 14:54:43,2022-08-31 14:54:44.748210,,1
1058,8,,2022-08-31 14:54:44,2022-08-31 14:55:40.985033,,1
1059,28,,2022-08-31 14:55:41,2022-08-31 14:55:51.599109,111,1
1060,13,,2022-08-31 14:35:58,2022-08-31 14:58:05.321083,110,1
1061,28,,2022-08-31 14:58:07,2022-08-31 15:00:12.002507,110,1
1062,22,21,2022-08-31 15:00:12,2022-08-31 15:03:50.463724,110,1
1063,22,6,2022-08-31 15:00:12,2022-08-31 15:06:27.500475,110,1
1064,6,,2022-08-31 15:11:39,2022-08-31 15:11:55.946156,,1
1065,6,,2022-08-31 15:14:55,2022-08-31 15:14:56.610729,,1
1066,7,,2022-08-31 15:14:58,2022-08-31 15:15:03.792354,,1
1067,9,,2022-08-31 15:15:04,2022-08-31 15:15:11.643457,84,1
1068,8,,2022-08-31 15:15:10,2022-08-31 15:15:35.028643,,1
1069,6,,2022-08-31 15:16:16,2022-08-31 15:16:20.485970,,1
1070,8,,2022-08-31 15:16:21,2022-08-31 15:16:39.062366,,1
1071,6,,2022-08-31 15:18:11,2022-08-31 15:18:18.680246,,1
1072,10,,2022-08-31 15:07:58,2022-08-31 15:18:23.327926,110,1
1073,1,,2022-08-31 15:18:31,2022-08-31 15:18:33.438249,110,1
1074,26,,2022-08-31 15:18:31,2022-08-31 15:18:35.308496,110,1
1075,10,,2022-08-31 15:18:35,2022-08-31 15:18:39.245117,110,1
1076,8,,2022-08-31 15:18:18,2022-08-31 15:18:47.622720,,1
1077,26,,2022-08-31 15:18:49,2022-08-31 15:18:52.351559,110,1
1078,27,,2022-08-31 15:18:52,2022-08-31 15:18:53.758168,110,1
1079,28,,2022-08-31 15:18:53,2022-08-31 15:18:54.613402,110,1
1080,10,,2022-08-31 15:18:58,2022-08-31 15:19:05.340735,110,1
1081,26,,2022-08-31 15:19:05,2022-08-31 15:19:09.153550,110,1
1082,28,,2022-08-31 15:19:09,2022-08-31 15:19:10.793782,110,1
1083,26,,2022-08-31 15:19:24,2022-08-31 15:19:27.744174,110,1
1084,26,,2022-08-31 15:19:35,2022-08-31 15:19:41.033506,110,1
1085,27,,2022-08-31 15:19:41,2022-08-31 15:19:41.915883,110,1
1086,28,,2022-08-31 15:19:41,2022-08-31 15:19:42.999674,110,1
1087,13,,2022-08-31 15:15:11,2022-08-31 15:23:38.471861,84,1
1088,26,,2022-08-31 15:23:50,2022-08-31 15:23:57.232057,84,1
1089,9,,2022-08-31 15:23:57,2022-08-31 15:24:00.258225,84,1
1090,13,,2022-08-31 15:24:00,2022-08-31 15:25:46.945762,84,1
1091,22,47,2022-08-31 15:25:47,2022-08-31 15:25:55.724362,84,1
1092,28,,2022-08-31 15:25:47,2022-08-31 15:26:03.842517,84,1
1093,6,,2022-08-31 15:26:55,2022-08-31 15:26:58.639077,86,1
1094,26,,2022-08-31 15:27:00,2022-08-31 15:27:01.489150,86,1
1095,10,,2022-08-31 15:27:02,2022-08-31 15:27:56.545665,86,1
1096,9,,2022-08-31 15:28:02,2022-08-31 15:28:09.403178,86,1
1097,1,,2022-08-31 15:28:11,2022-08-31 15:29:40.466382,86,1
1098,13,,2022-08-31 15:28:11,2022-08-31 15:34:29.955179,86,1
1099,22,48,2022-08-31 15:34:38,2022-08-31 15:34:49.358798,86,1
1100,26,,2022-08-31 15:34:38,2022-08-31 15:34:58.668185,86,1
1101,6,,2022-08-31 15:36:18,2022-08-31 15:36:24.445508,,1
1102,10,,2022-08-31 15:57:18,2022-08-31 15:57:29.552462,110,1
1103,6,,2022-08-31 16:11:28,2022-08-31 16:11:32.417429,,1
1104,9,,2022-08-31 11:23:28,2022-08-31 16:12:06.592128,106,1
1105,6,,2022-08-31 16:13:38,2022-08-31 16:13:40.040299,,1
1106,8,,2022-08-31 16:13:40,2022-08-31 16:14:54.431570,,1
1107,6,,2022-08-31 16:19:07,2022-08-31 16:19:12.610514,,1
1108,8,,2022-08-31 16:19:12,2022-08-31 16:19:44.414155,,1
1109,10,,2022-08-31 16:14:54,2022-08-31 16:24:26.086529,115,1
1110,9,,2022-08-31 16:14:54,2022-08-31 16:24:36.860694,115,1
1111,13,,2022-08-31 16:12:07,2022-08-31 16:24:44.356177,106,1
1112,13,,2022-08-31 16:24:37,2022-08-31 16:29:49.634710,115,1
1113,28,,2022-08-31 15:16:40,2022-08-31 16:42:05.704287,113,1
1114,10,,2022-08-31 16:43:34,2022-08-31 16:48:34.236028,113,1
1115,10,,2022-08-31 16:48:36,2022-08-31 16:48:40.599029,113,1
1116,9,,2022-08-31 16:48:42,2022-08-31 16:48:50.096625,113,1
1117,13,,2022-08-31 16:48:50,2022-08-31 16:49:25.732245,113,1
1118,26,,2022-08-31 16:49:29,2022-08-31 16:49:38.420274,113,1
1119,28,,2022-08-31 16:49:39,2022-08-31 16:49:40.061222,113,1
1120,29,,2022-08-31 16:50:07,2022-08-31 16:50:42.841282,113,1
1121,26,,2022-08-31 16:50:49,2022-08-31 16:50:51.310180,113,1
1122,10,,2022-08-31 16:50:52,2022-08-31 16:50:59.920411,113,1
1123,10,,2022-08-31 16:50:52,2022-08-31 16:51:20.315349,113,1
1124,28,,2022-08-31 16:51:21,2022-08-31 16:51:24.341619,113,1
1125,6,,2022-08-31 17:05:53,2022-08-31 17:05:59.140639,,1
1126,6,,2022-08-31 17:06:07,2022-08-31 17:06:09.662951,,1
1127,7,,2022-08-31 17:16:52,2022-08-31 17:16:57.089864,,0
1128,9,,2022-08-31 17:16:58,2022-08-31 17:17:00.795672,117,0
1129,6,,2022-08-31 17:22:28,2022-08-31 17:22:34.524744,,1
1130,8,,2022-08-31 17:23:56,2022-08-31 17:24:31.753545,,1
1131,1,,2022-08-31 17:24:31,2022-08-31 17:24:47.318175,118,1
1132,10,,2022-08-31 17:25:10,2022-08-31 17:25:17.844906,53,0
1133,10,,2022-08-31 17:24:31,2022-08-31 17:31:47.430019,118,1
1134,10,,2022-08-31 17:31:47,2022-08-31 17:31:53.655693,118,1
1135,9,,2022-08-31 17:31:53,2022-08-31 17:32:05.360883,118,1
1136,6,,2022-08-31 17:34:24,2022-08-31 17:34:27.876228,,1
1137,6,,2022-08-31 17:34:52,2022-08-31 17:34:54.509332,,1
1138,8,,2022-08-31 17:34:54,2022-08-31 17:35:56.623157,,1
1139,27,,2022-08-31 17:35:56,2022-08-31 17:36:42.569862,119,1
1140,26,,2022-08-31 17:36:42,2022-08-31 17:36:46.227572,119,1
1141,26,,2022-08-31 17:36:46,2022-08-31 17:37:06.358894,119,1
1142,27,,2022-08-31 17:37:06,2022-08-31 17:37:08.903697,119,1
1143,28,,2022-08-31 17:37:08,2022-08-31 17:37:15.870427,119,1
1144,13,,2022-08-31 17:32:05,2022-08-31 17:46:50.894972,118,1
1145,6,,2022-08-31 18:03:29,2022-08-31 18:03:32.525037,,1
1146,8,,2022-08-31 18:03:32,2022-08-31 18:03:59.466028,,1
1147,9,,2022-08-31 18:03:59,2022-08-31 18:04:11.945933,120,1
1148,6,,2022-08-31 18:07:19,2022-08-31 18:07:22.402484,,1
1149,8,,2022-08-31 18:07:22,2022-08-31 18:08:30.518224,,1
1150,9,,2022-08-31 18:08:31,2022-08-31 18:08:39.494055,121,1
1151,27,,2022-08-31 18:25:09,2022-08-31 18:25:16.549925,120,1
1152,13,,2022-08-31 18:25:16,2022-08-31 18:29:23.993650,120,1
1153,6,,2022-08-31 18:42:09,2022-08-31 18:42:13.998337,,1
1154,26,,2022-08-31 19:16:32,2022-08-31 19:17:06.498438,107,1
1155,21,56,2022-08-31 19:29:07,2022-08-31 19:29:17.195886,107,1
1156,21,56,2022-08-31 19:29:07,2022-08-31 19:29:17.798004,107,1
1157,6,,2022-08-31 19:46:12,2022-08-31 19:46:20.996897,,1
1158,8,,2022-08-31 19:46:21,2022-08-31 19:46:53.445295,,1
1159,10,,2022-08-31 19:46:53,2022-08-31 19:48:14.631243,122,1
1160,10,,2022-08-31 19:48:14,2022-08-31 19:48:19.284918,122,1
1161,9,,2022-08-31 19:48:19,2022-08-31 19:48:34.746541,122,1
1162,13,,2022-08-31 19:48:34,2022-08-31 20:09:46.458790,122,1
1163,10,,2022-08-31 20:09:54,2022-08-31 20:11:35.535341,122,1
1164,6,,2022-08-31 20:11:27,2022-08-31 20:11:36.514593,,1
1165,8,,2022-08-31 20:11:36,2022-08-31 20:11:55.004952,,1
1166,28,,2022-08-31 17:21:44,2022-08-31 20:21:47.225163,46,1
